day,spacecraft_x_km,spacecraft_y_km,spacecraft_vx_km_s,spacecraft_vy_km_s,earth_x_km,earth_y_km,moon_x_km,moon_y_km,mars_x_km,mars_y_km,distance_to_mars_km
213.0,-208263998.76395413,85878694.36420734,-10.329557881229652,-19.313205776261395,-129641067.92889774,-74650629.09466225,-129565790.79209961,-75027586.27084474,-209380506.01108038,90089303.46708167,4356124.131621315
213.5,-208707979.6227229,85043439.11480059,-10.225096468358865,-19.3559390642642,-128994206.82403034,-75762903.3486257,-128876177.65528554,-76128734.5601501,-209790302.87527156,89130846.04188286,4228276.127521433
214.0,-209147445.8097963,84206348.11093603,-10.120545540162393,-19.39819444140391,-128337803.0378446,-76869572.8451337,-128178580.65847294,-77219446.52792111,-210195712.34460694,88170524.60195106,4100433.877033032
214.5,-209582393.48893827,83367441.99466042,-10.01590652516974,-19.439972065919036,-127671905.1295147,-77970555.7154373,-127473592.40308957,-78299851.05785476,-210596725.94066116,87208359.23071851,3972595.5667379806
215.0,-210012818.88583016,82526741.4029763,-9.911180861957723,-19.481272011078673,-126996562.36056699,-79065770.51147059,-126761778.42021647,-79370138.48178528,-210993335.27694094,86244370.05017997,3844759.4400360454
215.5,-210438718.28858083,81684266.97179298,-9.806370002768384,-19.522094251755,-126311824.69123602,-80155136.21187584,-126043670.34852776,-80430556.9962889,-211385532.05906013,85278577.22047228,3716923.792564253
216.0,-210860088.0484081,80840039.34051833,-9.701475417868705,-19.562438648127177,-125617742.77676848,-81238572.22799738,-125319759.56902629,-81481408.3206683,-211773308.08491355,84311000.93945213,3589086.9669524757
216.5,-211276924.5805279,79994079.1574285,-9.59649860084429,-19.60230492577331,-124914367.96367583,-82315998.40984324,-124590491.38059358,-82523042.65374045,-212156655.24484825,83341661.44227394,3461247.3467749385
217.0,-211689224.36529708,79146407.0859933,-9.491441075077972,-19.641692651178793,-124201752.28593576,-83387335.05201474,-123856259.79322858,-83555852.99611261,-212535565.5218332,82370579.00096692,3333403.34951406
217.5,-212096983.9496669,78297043.81238104,-9.386304401744423,-19.680601201378565,-123479948.46114305,-84452502.89960253,-123117403.00769202,-84580268.91300982,-212910030.99162707,81397773.92401096,3205553.418305283
218.0,-212500199.94902244,77446010.05443086,-9.281090189762084,-19.71902972602348,-122749009.88660939,-85511423.15404992,-122374199.64120573,-85596749.82010715,-213280043.82294384,80423266.55591126,3077696.012165601
218.5,-212898869.04950547,76593326.57246813,-9.1758001082967,-19.75697709956702,-122008990.63541341,-86564017.47898209,-121626865.7490039,-86605777.8811176,-213645596.2776165,79447077.27677403,2949829.5943204607
219.0,-213292988.01094478,75739014.1824533,-9.07043590262636,-19.79444186043112,-121259945.45240024,-87610208.00600143,-120875552.68102065,-87607850.61101486,-214006680.71075892,78469226.5018796,2821952.618120142
219.5,-213682553.67056623,74883093.77211514,-8.96499941448586,-19.831422132814467,-120501929.75013183,-88649917.34044771,-120120345.80196857,-88603473.28265615,-214363289.57092598,77489734.68125534,2694063.509875342
220.0,-214067562.94770366,74025586.3209426,-8.859492608454092,-19.86791552507229,-119734999.60478756,-89683068.56712386,-119361264.09165876,-89593151.23716822,-214715415.40027106,76508622.29924834,2566160.647710573
220.5,-214448012.84981993,73166512.9252216,-8.753917606605127,-19.903918996043103,-118959211.75201592,-90709585.25598578,-118598260.63078736,-90577382.1997282,-215063050.83470246,75525909.87409674,2438242.335209861
221.0,-214823900.48025814,72305894.8297547,-8.648276734628189,-19.93942867686554,-118174623.58273718,-91729391.46779668,-117831223.9657181,-91556648.70230082,-215406188.604037,74541617.95750107,2310306.7681660634
221.5,-215195223.0483143,71443753.468555,-8.54257258412668,-19.974439629970135,-117381293.13889802,-92742411.75974457,-117059980.33418146,-92531410.71347897,-215744821.53215232,73555767.13419376,2182351.992067715
222.0,-215561977.88247275,70580110.51778205,-8.436808098155606,-20.008945517776088,-116579279.10917749,-93748571.19102356,-116284296.72243854,-93502098.57284093,-216078942.53713688,72568378.02150942,2054375.8469545671
222.5,-215924162.44802365,69714987.96566269,-8.330986690813555,-20.042938138977078,-115768640.82464547,-94747795.32837766,-115503884.71347854,-94469106.32321283,-216408544.6314381,71579471.26895301,1926375.894745818
223.0,-216281774.37087378,68848408.20643672,-8.22511241787117,-20.076406766237433,-114949438.25437343,-95740010.25160748,-114718405.0753679,-95432785.52897175,-216733620.9220084,70589067.55776818,1798349.3217809207
223.5,-216634811.47029746,67980394.1690267,-8.119190225845399,-20.109337178394743,-114121732.00099821,-96725142.55903818,-113927473.02909607,-96393439.6621025,-217054164.61044946,69597187.60050517,1670292.8055365852
224.0,-216983271.80491778,67110969.49714063,-8.013226325160586,-20.141710208983106,-113285583.29623856,-97703119.37294996,-113130664.1262854,-97351319.13022545,-217370168.99315432,68603852.14058705,1542202.3282853952
224.5,-217327153.73881933,66240158.80772928,-7.907228766159445,-20.17349950324493,-112441053.99636562,-98673868.34496915,-112327520.65908027,-98306617.01233052,-217681627.46144772,67609081.9518761,1414072.909935993
225.0,-217666456.03930935,65367988.072755545,-7.801208359607277,-20.20466792935252,-111588206.57762676,-99637317.66142046,-111517558.51749866,-99259465.55860756,-217988533.50172395,66612897.83823978,1285898.2136986735
225.5,-218001178.02634835,64494485.202563204,-7.695180208993667,-20.23516159630374,-110727104.13162367,-100593396.04863971,-110700274.40362135,-100209933.50067014,-218290880.6955836,65615320.63311497,1157669.9438709635
226.0,-218331319.8102465,63619680.97411278,-7.589166388774263,-20.26489938165175,-109857810.36064528,-101542032.77824615,-109875153.30727965,-101158024.20776622,-218588662.7199674,64616371.1990726,1029376.8880803939
226.5,-218656882.688581,62743610.58242504,-7.4832009122556995,-20.293753470006553,-108980389.57295495,-102483157.67237504,-109041676.14444749,-102103674.71339706,-218881873.34728843,63616070.42738169,901003.3171788985
227.0,-218977869.8504129,61866316.39735475,-7.377339656232475,-20.32151038348277,-108094906.67803332,-103416701.10886917,-108199327.45739605,-103046755.62526748,-219170506.4455627,62614439.23757167,772526.1431467113
227.5,-219294287.726841,60987853.26235138,-7.271682175702224,-20.34778506911544,-107201427.18177614,-104342594.02642943,-107347603.07485095,-103987071.91982594,-219454555.97853705,61611498.57699574,643909.4586815527
228.0,-219606148.8649761,60108299.80624582,-7.166426222665263,-20.371805314444202,-106300017.18164866,-105260767.92972355,-106486017.63092178,-104924364.61096732,-219734016.00581557,60607269.42039205,515092.88632992975
228.5,-219913479.01427683,59227786.46740263,-7.0620314825989245,-20.39176039680311,-105390743.36179566,-106171154.89445351,-105614111.84343572,-105858313.27092843,-220008880.68298376,59601772.76944544,385962.7346101216
229.0,-220216339.10292968,58346583.08936014,-6.959878021439503,-20.402155134647522,-104473672.98810856,-107073687.57238014,-104731459.4554868,-106788539.37014726,-220279144.26173082,58595029.652348384,256261.94144411632
229.5,-220514930.30082995,57465524.92211715,-6.866990514424741,-20.374369983193052,-103548873.9032488,-107968299.19630574,-103837673.74845706,-107714610.39204413,-220544801.08996972,57587061.12336075,125153.15520017187
229.92766107861095,-220768577.68342024,56720283.625831835,-7.013283485944616,-17.80760907178607,-102751792.06623538,-108727145.39226642,-103064106.29225735,-108503040.09508607,-220768363.8412057,56723966.923312195,3689.4998064167876
